ID_Encontre;Categoria;Fase;Grup;Jornada;Equip Local;Equip Visitant;Local;Visitant;Dia
261;Preferent;1;2;22;"EL CENTRE ""B""";CTT ATC MOLINS DE REI;31;42;30/04/2023
262;Preferent;1;2;22;TT PARETS;CLUB NATACIO SABADELL;49;76;30/04/2023
263;Preferent;1;2;22;WBTRAVEL CTT RIPOLLET;UE SANT CUGAT;54;58;30/04/2023
264;Preferent;1;2;22;CTT VILANOVA I LA GELTRU;CTT SANT QUIRZE DEL VALLÈS - Sènior A;68;79;30/04/2023
265;1a;1;1;1;CC SANTS;CTT VILANOVA DEL CAMI;61;69;25/09/2022
266;1a;1;1;1;CTT BARCELONA ''B'';MOLLET 2002 TT;230;43;25/09/2022
267;1a;1;1;1;CTT OLESA;UE SANT CUGAT;47;58;25/09/2022
268;1a;1;1;1;CTT CASTELLDEFELS;ICELAND TT ELS 8 LA GARRIGA;90;25;25/09/2022
269;1a;1;1;1;CTT DELS HORTS 2000;CLUB NATACIO SABADELL;60;76;25/09/2022
270;1a;1;1;1;EL CERCLE TT GRÀCIA;CTT ELS AMICS DE TERRASSA;30;24;25/09/2022
271;1a;1;1;2;CTT VILANOVA DEL CAMI;CTT ELS AMICS DE TERRASSA;69;24;16/10/2022
272;1a;1;1;2;CLUB NATACIO SABADELL;EL CERCLE TT GRÀCIA;76;30;16/10/2022
273;1a;1;1;2;ICELAND TT ELS 8 LA GARRIGA;CTT DELS HORTS 2000;25;60;16/10/2022
274;1a;1;1;2;UE SANT CUGAT;CTT CASTELLDEFELS;58;90;16/10/2022
275;1a;1;1;2;MOLLET 2002 TT;CTT OLESA;43;47;16/10/2022
276;1a;1;1;2;CC SANTS;CTT BARCELONA ''B'';61;230;16/10/2022
277;1a;1;1;3;CTT BARCELONA ''B'';CTT VILANOVA DEL CAMI;230;69;23/10/2022
278;1a;1;1;3;CTT OLESA;CC SANTS;47;61;23/10/2022
279;1a;1;1;3;CTT CASTELLDEFELS;MOLLET 2002 TT;90;43;23/10/2022
280;1a;1;1;3;CTT DELS HORTS 2000;UE SANT CUGAT;60;58;23/10/2022
281;1a;1;1;3;EL CERCLE TT GRÀCIA;ICELAND TT ELS 8 LA GARRIGA;30;25;23/10/2022
282;1a;1;1;3;CTT ELS AMICS DE TERRASSA;CLUB NATACIO SABADELL;24;76;23/10/2022
283;1a;1;1;4;CTT VILANOVA DEL CAMI;CLUB NATACIO SABADELL;69;76;30/10/2022
284;1a;1;1;4;ICELAND TT ELS 8 LA GARRIGA;CTT ELS AMICS DE TERRASSA;25;24;30/10/2022
285;1a;1;1;4;UE SANT CUGAT;EL CERCLE TT GRÀCIA;58;30;30/10/2022
286;1a;1;1;4;MOLLET 2002 TT;CTT DELS HORTS 2000;43;60;30/10/2022
287;1a;1;1;4;CC SANTS;CTT CASTELLDEFELS;61;90;30/10/2022
288;1a;1;1;4;CTT BARCELONA ''B'';CTT OLESA;230;47;30/10/2022
289;1a;1;1;5;CTT OLESA;CTT VILANOVA DEL CAMI;47;69;06/11/2022
290;1a;1;1;5;CTT CASTELLDEFELS;CTT BARCELONA ''B'';90;230;06/11/2022
291;1a;1;1;5;CTT DELS HORTS 2000;CC SANTS;60;61;06/11/2022
292;1a;1;1;5;EL CERCLE TT GRÀCIA;MOLLET 2002 TT;30;43;06/11/2022
293;1a;1;1;5;CTT ELS AMICS DE TERRASSA;UE SANT CUGAT;24;58;06/11/2022
294;1a;1;1;5;CLUB NATACIO SABADELL;ICELAND TT ELS 8 LA GARRIGA;76;25;06/11/2022
295;1a;1;1;6;CTT VILANOVA DEL CAMI;ICELAND TT ELS 8 LA GARRIGA;69;25;20/11/2022
296;1a;1;1;6;UE SANT CUGAT;CLUB NATACIO SABADELL;58;76;20/11/2022
297;1a;1;1;6;MOLLET 2002 TT;CTT ELS AMICS DE TERRASSA;43;24;20/11/2022
298;1a;1;1;6;CC SANTS;EL CERCLE TT GRÀCIA;61;30;20/11/2022
299;1a;1;1;6;CTT BARCELONA ''B'';CTT DELS HORTS 2000;230;60;20/11/2022
300;1a;1;1;6;CTT OLESA;CTT CASTELLDEFELS;47;90;20/11/2022
301;1a;1;1;7;CTT CASTELLDEFELS;CTT VILANOVA DEL CAMI;90;69;27/11/2022
302;1a;1;1;7;CTT DELS HORTS 2000;CTT OLESA;60;47;27/11/2022
303;1a;1;1;7;EL CERCLE TT GRÀCIA;CTT BARCELONA ''B'';30;230;27/11/2022
304;1a;1;1;7;CTT ELS AMICS DE TERRASSA;CC SANTS;24;61;27/11/2022
305;1a;1;1;7;CLUB NATACIO SABADELL;MOLLET 2002 TT;76;43;27/11/2022
306;1a;1;1;7;ICELAND TT ELS 8 LA GARRIGA;UE SANT CUGAT;25;58;27/11/2022
307;1a;1;1;8;CTT VILANOVA DEL CAMI;UE SANT CUGAT;69;58;04/12/2022
308;1a;1;1;8;MOLLET 2002 TT;ICELAND TT ELS 8 LA GARRIGA;43;25;04/12/2022
309;1a;1;1;8;CC SANTS;CLUB NATACIO SABADELL;61;76;04/12/2022
310;1a;1;1;8;CTT BARCELONA ''B'';CTT ELS AMICS DE TERRASSA;230;24;04/12/2022
311;1a;1;1;8;CTT OLESA;EL CERCLE TT GRÀCIA;47;30;04/12/2022
312;1a;1;1;8;CTT CASTELLDEFELS;CTT DELS HORTS 2000;90;60;04/12/2022
313;1a;1;1;9;CTT DELS HORTS 2000;CTT VILANOVA DEL CAMI;60;69;18/12/2022
314;1a;1;1;9;EL CERCLE TT GRÀCIA;CTT CASTELLDEFELS;30;90;18/12/2022
315;1a;1;1;9;CTT ELS AMICS DE TERRASSA;CTT OLESA;24;47;18/12/2022
316;1a;1;1;9;CLUB NATACIO SABADELL;CTT BARCELONA ''B'';76;230;18/12/2022
317;1a;1;1;9;ICELAND TT ELS 8 LA GARRIGA;CC SANTS;25;61;18/12/2022
318;1a;1;1;9;UE SANT CUGAT;MOLLET 2002 TT;58;43;18/12/2022
319;1a;1;1;10;CTT VILANOVA DEL CAMI;MOLLET 2002 TT;69;43;15/01/2023
320;1a;1;1;10;CC SANTS;UE SANT CUGAT;61;58;15/01/2023
321;1a;1;1;10;CTT BARCELONA ''B'';ICELAND TT ELS 8 LA GARRIGA;230;25;15/01/2023
322;1a;1;1;10;CTT OLESA;CLUB NATACIO SABADELL;47;76;15/01/2023
323;1a;1;1;10;CTT CASTELLDEFELS;CTT ELS AMICS DE TERRASSA;90;24;15/01/2023
324;1a;1;1;10;CTT DELS HORTS 2000;EL CERCLE TT GRÀCIA;60;30;15/01/2023
325;1a;1;1;11;EL CERCLE TT GRÀCIA;CTT VILANOVA DEL CAMI;30;69;22/01/2023
326;1a;1;1;11;CTT ELS AMICS DE TERRASSA;CTT DELS HORTS 2000;24;60;22/01/2023
327;1a;1;1;11;CLUB NATACIO SABADELL;CTT CASTELLDEFELS;76;90;22/01/2023
328;1a;1;1;11;ICELAND TT ELS 8 LA GARRIGA;CTT OLESA;25;47;22/01/2023
329;1a;1;1;11;UE SANT CUGAT;CTT BARCELONA ''B'';58;230;22/01/2023
330;1a;1;1;11;MOLLET 2002 TT;CC SANTS;43;61;22/01/2023
331;1a;1;1;12;CTT VILANOVA DEL CAMI;CC SANTS;69;61;29/01/2023
332;1a;1;1;12;MOLLET 2002 TT;CTT BARCELONA ''B'';43;230;29/01/2023
333;1a;1;1;12;UE SANT CUGAT;CTT OLESA;58;47;29/01/2023
334;1a;1;1;12;ICELAND TT ELS 8 LA GARRIGA;CTT CASTELLDEFELS;25;90;29/01/2023
335;1a;1;1;12;CLUB NATACIO SABADELL;CTT DELS HORTS 2000;76;60;29/01/2023
336;1a;1;1;12;CTT ELS AMICS DE TERRASSA;EL CERCLE TT GRÀCIA;24;30;29/01/2023
337;1a;1;1;13;CTT ELS AMICS DE TERRASSA;CTT VILANOVA DEL CAMI;24;69;05/02/2023
338;1a;1;1;13;EL CERCLE TT GRÀCIA;CLUB NATACIO SABADELL;30;76;05/02/2023
339;1a;1;1;13;CTT DELS HORTS 2000;ICELAND TT ELS 8 LA GARRIGA;60;25;05/02/2023
340;1a;1;1;13;CTT CASTELLDEFELS;UE SANT CUGAT;90;58;05/02/2023
341;1a;1;1;13;CTT OLESA;MOLLET 2002 TT;47;43;05/02/2023
342;1a;1;1;13;CTT BARCELONA ''B'';CC SANTS;230;61;05/02/2023
343;1a;1;1;14;CTT VILANOVA DEL CAMI;CTT BARCELONA ''B'';69;230;12/02/2023
344;1a;1;1;14;CC SANTS;CTT OLESA;61;47;12/02/2023
345;1a;1;1;14;MOLLET 2002 TT;CTT CASTELLDEFELS;43;90;12/02/2023
346;1a;1;1;14;UE SANT CUGAT;CTT DELS HORTS 2000;58;60;12/02/2023
347;1a;1;1;14;ICELAND TT ELS 8 LA GARRIGA;EL CERCLE TT GRÀCIA;25;30;12/02/2023
348;1a;1;1;14;CLUB NATACIO SABADELL;CTT ELS AMICS DE TERRASSA;76;24;12/02/2023
349;1a;1;1;15;CLUB NATACIO SABADELL;CTT VILANOVA DEL CAMI;76;69;19/02/2023
350;1a;1;1;15;CTT ELS AMICS DE TERRASSA;ICELAND TT ELS 8 LA GARRIGA;24;25;19/02/2023
351;1a;1;1;15;EL CERCLE TT GRÀCIA;UE SANT CUGAT;30;58;19/02/2023
352;1a;1;1;15;CTT DELS HORTS 2000;MOLLET 2002 TT;60;43;19/02/2023
353;1a;1;1;15;CTT CASTELLDEFELS;CC SANTS;90;61;19/02/2023
354;1a;1;1;15;CTT OLESA;CTT BARCELONA ''B'';47;230;19/02/2023
355;1a;1;1;16;CTT VILANOVA DEL CAMI;CTT OLESA;69;47;26/02/2023
356;1a;1;1;16;CTT BARCELONA ''B'';CTT CASTELLDEFELS;230;90;26/02/2023
357;1a;1;1;16;CC SANTS;CTT DELS HORTS 2000;61;60;26/02/2023
358;1a;1;1;16;MOLLET 2002 TT;EL CERCLE TT GRÀCIA;43;30;26/02/2023
359;1a;1;1;16;UE SANT CUGAT;CTT ELS AMICS DE TERRASSA;58;24;26/02/2023
360;1a;1;1;16;ICELAND TT ELS 8 LA GARRIGA;CLUB NATACIO SABADELL;25;76;26/02/2023
361;1a;1;1;17;ICELAND TT ELS 8 LA GARRIGA;CTT VILANOVA DEL CAMI;25;69;05/03/2023
362;1a;1;1;17;CLUB NATACIO SABADELL;UE SANT CUGAT;76;58;05/03/2023
363;1a;1;1;17;CTT ELS AMICS DE TERRASSA;MOLLET 2002 TT;24;43;05/03/2023
364;1a;1;1;17;EL CERCLE TT GRÀCIA;CC SANTS;30;61;05/03/2023
365;1a;1;1;17;CTT DELS HORTS 2000;CTT BARCELONA ''B'';60;230;05/03/2023
366;1a;1;1;17;CTT CASTELLDEFELS;CTT OLESA;90;47;05/03/2023
367;1a;1;1;18;CTT VILANOVA DEL CAMI;CTT CASTELLDEFELS;69;90;12/03/2023
368;1a;1;1;18;CTT OLESA;CTT DELS HORTS 2000;47;60;12/03/2023
369;1a;1;1;18;CTT BARCELONA ''B'';EL CERCLE TT GRÀCIA;230;30;12/03/2023
370;1a;1;1;18;CC SANTS;CTT ELS AMICS DE TERRASSA;61;24;12/03/2023
371;1a;1;1;18;MOLLET 2002 TT;CLUB NATACIO SABADELL;43;76;12/03/2023
372;1a;1;1;18;UE SANT CUGAT;ICELAND TT ELS 8 LA GARRIGA;58;25;12/03/2023
373;1a;1;1;19;UE SANT CUGAT;CTT VILANOVA DEL CAMI;58;69;02/04/2023
374;1a;1;1;19;ICELAND TT ELS 8 LA GARRIGA;MOLLET 2002 TT;25;43;02/04/2023
375;1a;1;1;19;CLUB NATACIO SABADELL;CC SANTS;76;61;02/04/2023
376;1a;1;1;19;CTT ELS AMICS DE TERRASSA;CTT BARCELONA ''B'';24;230;02/04/2023
377;1a;1;1;19;EL CERCLE TT GRÀCIA;CTT OLESA;30;47;02/04/2023
378;1a;1;1;19;CTT DELS HORTS 2000;CTT CASTELLDEFELS;60;90;02/04/2023
379;1a;1;1;20;CTT VILANOVA DEL CAMI;CTT DELS HORTS 2000;69;60;16/04/2023
380;1a;1;1;20;CTT CASTELLDEFELS;EL CERCLE TT GRÀCIA;90;30;16/04/2023
381;1a;1;1;20;CTT OLESA;CTT ELS AMICS DE TERRASSA;47;24;16/04/2023
382;1a;1;1;20;CTT BARCELONA ''B'';CLUB NATACIO SABADELL;230;76;16/04/2023
383;1a;1;1;20;CC SANTS;ICELAND TT ELS 8 LA GARRIGA;61;25;16/04/2023
384;1a;1;1;20;MOLLET 2002 TT;UE SANT CUGAT;43;58;16/04/2023
385;1a;1;1;21;MOLLET 2002 TT;CTT VILANOVA DEL CAMI;43;69;23/04/2023
386;1a;1;1;21;UE SANT CUGAT;CC SANTS;58;61;23/04/2023
387;1a;1;1;21;ICELAND TT ELS 8 LA GARRIGA;CTT BARCELONA ''B'';25;230;23/04/2023
388;1a;1;1;21;CLUB NATACIO SABADELL;CTT OLESA;76;47;23/04/2023
389;1a;1;1;21;CTT ELS AMICS DE TERRASSA;CTT CASTELLDEFELS;24;90;23/04/2023
390;1a;1;1;21;EL CERCLE TT GRÀCIA;CTT DELS HORTS 2000;30;60;23/04/2023
391;1a;1;1;22;CTT VILANOVA DEL CAMI;EL CERCLE TT GRÀCIA;69;30;30/04/2023
392;1a;1;1;22;CTT DELS HORTS 2000;CTT ELS AMICS DE TERRASSA;60;24;30/04/2023
393;1a;1;1;22;CTT CASTELLDEFELS;CLUB NATACIO SABADELL;90;76;30/04/2023
394;1a;1;1;22;CTT OLESA;ICELAND TT ELS 8 LA GARRIGA;47;25;30/04/2023
395;1a;1;1;22;CTT BARCELONA ''B'';UE SANT CUGAT;230;58;30/04/2023
396;1a;1;1;22;CC SANTS;MOLLET 2002 TT;61;43;30/04/2023
397;1a;1;2;1;TT L'HOSPITALET;AGRUPACIÓ CONGRÉS;34;1;25/09/2022
398;1a;1;2;1;VIC TT;CTT COLLBATO;73;83;25/09/2022
399;1a;1;2;1;CTT BARCELONA ''A'';FORN BERTRAN BADALONA;230;9;25/09/2022
400;1a;1;2;1;CTT ATENEU 1882;TARINAS CALELLA;7;18;25/09/2022
401;1a;1;2;1;LLUÏSOS DE GRÀCIA;CTT RIPOLLET;39;54;25/09/2022
402;1a;1;2;1;ATT CASTELLAR;FALCONS DE SABADELL A.E.;203;27;25/09/2022
403;1a;1;2;2;AGRUPACIÓ CONGRÉS;FALCONS DE SABADELL A.E.;1;27;16/10/2022
404;1a;1;2;2;CTT RIPOLLET;ATT CASTELLAR;54;203;16/10/2022
405;1a;1;2;2;TARINAS CALELLA;LLUÏSOS DE GRÀCIA;18;39;16/10/2022
406;1a;1;2;2;FORN BERTRAN BADALONA;CTT ATENEU 1882;9;7;16/10/2022
407;1a;1;2;2;CTT COLLBATO;CTT BARCELONA ''A'';83;230;16/10/2022
408;1a;1;2;2;TT L'HOSPITALET;VIC TT;34;73;16/10/2022
409;1a;1;2;3;VIC TT;AGRUPACIÓ CONGRÉS;73;1;23/10/2022
410;1a;1;2;3;CTT BARCELONA ''A'';TT L'HOSPITALET;230;34;23/10/2022
411;1a;1;2;3;CTT ATENEU 1882;CTT COLLBATO;7;83;23/10/2022
412;1a;1;2;3;LLUÏSOS DE GRÀCIA;FORN BERTRAN BADALONA;39;9;23/10/2022
413;1a;1;2;3;ATT CASTELLAR;TARINAS CALELLA;203;18;23/10/2022
414;1a;1;2;3;FALCONS DE SABADELL A.E.;CTT RIPOLLET;27;54;23/10/2022
415;1a;1;2;4;AGRUPACIÓ CONGRÉS;CTT RIPOLLET;1;54;30/10/2022
416;1a;1;2;4;TARINAS CALELLA;FALCONS DE SABADELL A.E.;18;27;30/10/2022
417;1a;1;2;4;FORN BERTRAN BADALONA;ATT CASTELLAR;9;203;30/10/2022
418;1a;1;2;4;CTT COLLBATO;LLUÏSOS DE GRÀCIA;83;39;30/10/2022
419;1a;1;2;4;TT L'HOSPITALET;CTT ATENEU 1882;34;7;30/10/2022
420;1a;1;2;4;VIC TT;CTT BARCELONA ''A'';73;230;30/10/2022
421;1a;1;2;5;CTT BARCELONA ''A'';AGRUPACIÓ CONGRÉS;230;1;06/11/2022
422;1a;1;2;5;CTT ATENEU 1882;VIC TT;7;73;06/11/2022
423;1a;1;2;5;LLUÏSOS DE GRÀCIA;TT L'HOSPITALET;39;34;06/11/2022
424;1a;1;2;5;ATT CASTELLAR;CTT COLLBATO;203;83;06/11/2022
425;1a;1;2;5;FALCONS DE SABADELL A.E.;FORN BERTRAN BADALONA;27;9;06/11/2022
426;1a;1;2;5;CTT RIPOLLET;TARINAS CALELLA;54;18;06/11/2022
427;1a;1;2;6;AGRUPACIÓ CONGRÉS;TARINAS CALELLA;1;18;20/11/2022
428;1a;1;2;6;FORN BERTRAN BADALONA;CTT RIPOLLET;9;54;20/11/2022
429;1a;1;2;6;CTT COLLBATO;FALCONS DE SABADELL A.E.;83;27;20/11/2022
430;1a;1;2;6;TT L'HOSPITALET;ATT CASTELLAR;34;203;20/11/2022
431;1a;1;2;6;VIC TT;LLUÏSOS DE GRÀCIA;73;39;20/11/2022
432;1a;1;2;6;CTT BARCELONA ''A'';CTT ATENEU 1882;230;7;20/11/2022
433;1a;1;2;7;CTT ATENEU 1882;AGRUPACIÓ CONGRÉS;7;1;27/11/2022
434;1a;1;2;7;LLUÏSOS DE GRÀCIA;CTT BARCELONA ''A'';39;230;27/11/2022
435;1a;1;2;7;ATT CASTELLAR;VIC TT;203;73;27/11/2022
436;1a;1;2;7;FALCONS DE SABADELL A.E.;TT L'HOSPITALET;27;34;27/11/2022
437;1a;1;2;7;CTT RIPOLLET;CTT COLLBATO;54;83;27/11/2022
438;1a;1;2;7;TARINAS CALELLA;FORN BERTRAN BADALONA;18;9;27/11/2022
439;1a;1;2;8;AGRUPACIÓ CONGRÉS;FORN BERTRAN BADALONA;1;9;04/12/2022
440;1a;1;2;8;CTT COLLBATO;TARINAS CALELLA;83;18;04/12/2022
441;1a;1;2;8;TT L'HOSPITALET;CTT RIPOLLET;34;54;04/12/2022
442;1a;1;2;8;VIC TT;FALCONS DE SABADELL A.E.;73;27;04/12/2022
443;1a;1;2;8;CTT BARCELONA ''A'';ATT CASTELLAR;230;203;04/12/2022
444;1a;1;2;8;CTT ATENEU 1882;LLUÏSOS DE GRÀCIA;7;39;04/12/2022
445;1a;1;2;9;LLUÏSOS DE GRÀCIA;AGRUPACIÓ CONGRÉS;39;1;18/12/2022
446;1a;1;2;9;ATT CASTELLAR;CTT ATENEU 1882;203;7;18/12/2022
447;1a;1;2;9;FALCONS DE SABADELL A.E.;CTT BARCELONA ''A'';27;230;18/12/2022
448;1a;1;2;9;CTT RIPOLLET;VIC TT;54;73;18/12/2022
449;1a;1;2;9;TARINAS CALELLA;TT L'HOSPITALET;18;34;18/12/2022
450;1a;1;2;9;FORN BERTRAN BADALONA;CTT COLLBATO;9;83;18/12/2022
451;1a;1;2;10;AGRUPACIÓ CONGRÉS;CTT COLLBATO;1;83;15/01/2023
452;1a;1;2;10;TT L'HOSPITALET;FORN BERTRAN BADALONA;34;9;15/01/2023
453;1a;1;2;10;VIC TT;TARINAS CALELLA;73;18;15/01/2023
454;1a;1;2;10;CTT BARCELONA ''A'';CTT RIPOLLET;230;54;15/01/2023
455;1a;1;2;10;CTT ATENEU 1882;FALCONS DE SABADELL A.E.;7;27;15/01/2023
456;1a;1;2;10;LLUÏSOS DE GRÀCIA;ATT CASTELLAR;39;203;15/01/2023
457;1a;1;2;11;ATT CASTELLAR;AGRUPACIÓ CONGRÉS;203;1;22/01/2023
458;1a;1;2;11;FALCONS DE SABADELL A.E.;LLUÏSOS DE GRÀCIA;27;39;22/01/2023
459;1a;1;2;11;CTT RIPOLLET;CTT ATENEU 1882;54;7;22/01/2023
460;1a;1;2;11;TARINAS CALELLA;CTT BARCELONA ''A'';18;230;22/01/2023
461;1a;1;2;11;FORN BERTRAN BADALONA;VIC TT;9;73;22/01/2023
462;1a;1;2;11;CTT COLLBATO;TT L'HOSPITALET;83;34;22/01/2023
463;1a;1;2;12;AGRUPACIÓ CONGRÉS;TT L'HOSPITALET;1;34;29/01/2023
464;1a;1;2;12;CTT COLLBATO;VIC TT;83;73;29/01/2023
465;1a;1;2;12;FORN BERTRAN BADALONA;CTT BARCELONA ''A'';9;230;29/01/2023
466;1a;1;2;12;TARINAS CALELLA;CTT ATENEU 1882;18;7;29/01/2023
467;1a;1;2;12;CTT RIPOLLET;LLUÏSOS DE GRÀCIA;54;39;29/01/2023
468;1a;1;2;12;FALCONS DE SABADELL A.E.;ATT CASTELLAR;27;203;29/01/2023
469;1a;1;2;13;FALCONS DE SABADELL A.E.;AGRUPACIÓ CONGRÉS;27;1;05/02/2023
470;1a;1;2;13;ATT CASTELLAR;CTT RIPOLLET;203;54;05/02/2023
471;1a;1;2;13;LLUÏSOS DE GRÀCIA;TARINAS CALELLA;39;18;05/02/2023
472;1a;1;2;13;CTT ATENEU 1882;FORN BERTRAN BADALONA;7;9;05/02/2023
473;1a;1;2;13;CTT BARCELONA ''A'';CTT COLLBATO;230;83;05/02/2023
474;1a;1;2;13;VIC TT;TT L'HOSPITALET;73;34;05/02/2023
475;1a;1;2;14;AGRUPACIÓ CONGRÉS;VIC TT;1;73;12/02/2023
476;1a;1;2;14;TT L'HOSPITALET;CTT BARCELONA ''A'';34;230;12/02/2023
477;1a;1;2;14;CTT COLLBATO;CTT ATENEU 1882;83;7;12/02/2023
478;1a;1;2;14;FORN BERTRAN BADALONA;LLUÏSOS DE GRÀCIA;9;39;12/02/2023
479;1a;1;2;14;TARINAS CALELLA;ATT CASTELLAR;18;203;12/02/2023
480;1a;1;2;14;CTT RIPOLLET;FALCONS DE SABADELL A.E.;54;27;12/02/2023
481;1a;1;2;15;CTT RIPOLLET;AGRUPACIÓ CONGRÉS;54;1;19/02/2023
482;1a;1;2;15;FALCONS DE SABADELL A.E.;TARINAS CALELLA;27;18;19/02/2023
483;1a;1;2;15;ATT CASTELLAR;FORN BERTRAN BADALONA;203;9;19/02/2023
484;1a;1;2;15;LLUÏSOS DE GRÀCIA;CTT COLLBATO;39;83;19/02/2023
485;1a;1;2;15;CTT ATENEU 1882;TT L'HOSPITALET;7;34;19/02/2023
486;1a;1;2;15;CTT BARCELONA ''A'';VIC TT;230;73;19/02/2023
487;1a;1;2;16;AGRUPACIÓ CONGRÉS;CTT BARCELONA ''A'';1;230;26/02/2023
488;1a;1;2;16;VIC TT;CTT ATENEU 1882;73;7;26/02/2023
489;1a;1;2;16;TT L'HOSPITALET;LLUÏSOS DE GRÀCIA;34;39;26/02/2023
490;1a;1;2;16;CTT COLLBATO;ATT CASTELLAR;83;203;26/02/2023
491;1a;1;2;16;FORN BERTRAN BADALONA;FALCONS DE SABADELL A.E.;9;27;26/02/2023
492;1a;1;2;16;TARINAS CALELLA;CTT RIPOLLET;18;54;26/02/2023
493;1a;1;2;17;TARINAS CALELLA;AGRUPACIÓ CONGRÉS;18;1;05/03/2023
494;1a;1;2;17;CTT RIPOLLET;FORN BERTRAN BADALONA;54;9;05/03/2023
495;1a;1;2;17;FALCONS DE SABADELL A.E.;CTT COLLBATO;27;83;05/03/2023
496;1a;1;2;17;ATT CASTELLAR;TT L'HOSPITALET;203;34;05/03/2023
497;1a;1;2;17;LLUÏSOS DE GRÀCIA;VIC TT;39;73;05/03/2023
498;1a;1;2;17;CTT ATENEU 1882;CTT BARCELONA ''A'';7;230;05/03/2023
499;1a;1;2;18;AGRUPACIÓ CONGRÉS;CTT ATENEU 1882;1;7;12/03/2023
500;1a;1;2;18;CTT BARCELONA ''A'';LLUÏSOS DE GRÀCIA;230;39;12/03/2023
501;1a;1;2;18;VIC TT;ATT CASTELLAR;73;203;12/03/2023
502;1a;1;2;18;TT L'HOSPITALET;FALCONS DE SABADELL A.E.;34;27;12/03/2023
503;1a;1;2;18;CTT COLLBATO;CTT RIPOLLET;83;54;12/03/2023
504;1a;1;2;18;FORN BERTRAN BADALONA;TARINAS CALELLA;9;18;12/03/2023
505;1a;1;2;19;FORN BERTRAN BADALONA;AGRUPACIÓ CONGRÉS;9;1;02/04/2023
506;1a;1;2;19;TARINAS CALELLA;CTT COLLBATO;18;83;02/04/2023
507;1a;1;2;19;CTT RIPOLLET;TT L'HOSPITALET;54;34;02/04/2023
508;1a;1;2;19;FALCONS DE SABADELL A.E.;VIC TT;27;73;02/04/2023
509;1a;1;2;19;ATT CASTELLAR;CTT BARCELONA ''A'';203;230;02/04/2023
510;1a;1;2;19;LLUÏSOS DE GRÀCIA;CTT ATENEU 1882;39;7;02/04/2023
511;1a;1;2;20;AGRUPACIÓ CONGRÉS;LLUÏSOS DE GRÀCIA;1;39;16/04/2023
512;1a;1;2;20;CTT ATENEU 1882;ATT CASTELLAR;7;203;16/04/2023
513;1a;1;2;20;CTT BARCELONA ''A'';FALCONS DE SABADELL A.E.;230;27;16/04/2023
514;1a;1;2;20;VIC TT;CTT RIPOLLET;73;54;16/04/2023
515;1a;1;2;20;TT L'HOSPITALET;TARINAS CALELLA;34;18;16/04/2023
516;1a;1;2;20;CTT COLLBATO;FORN BERTRAN BADALONA;83;9;16/04/2023
517;1a;1;2;21;CTT COLLBATO;AGRUPACIÓ CONGRÉS;83;1;23/04/2023
518;1a;1;2;21;FORN BERTRAN BADALONA;TT L'HOSPITALET;9;34;23/04/2023
519;1a;1;2;21;TARINAS CALELLA;VIC TT;18;73;23/04/2023
520;1a;1;2;21;CTT RIPOLLET;CTT BARCELONA ''A'';54;230;23/04/2023
521;1a;1;2;21;FALCONS DE SABADELL A.E.;CTT ATENEU 1882;27;7;23/04/2023
522;1a;1;2;21;ATT CASTELLAR;LLUÏSOS DE GRÀCIA;203;39;23/04/2023
523;1a;1;2;22;AGRUPACIÓ CONGRÉS;ATT CASTELLAR;1;203;30/04/2023
524;1a;1;2;22;LLUÏSOS DE GRÀCIA;FALCONS DE SABADELL A.E.;39;27;30/04/2023
525;1a;1;2;22;CTT ATENEU 1882;CTT RIPOLLET;7;54;30/04/2023
526;1a;1;2;22;CTT BARCELONA ''A'';TARINAS CALELLA;230;18;30/04/2023
527;1a;1;2;22;VIC TT;FORN BERTRAN BADALONA;73;9;30/04/2023
528;1a;1;2;22;TT L'HOSPITALET;CTT COLLBATO;34;83;30/04/2023
529;"2a ""A""";1;1;1;CTT RODA DE TER;LLUÏSOS D'HORTA TT;209;33;25/09/2022
530;"2a ""A""";1;1;1;CETT ESPARREGUERA;CTT VILAFRANCA;178;67;25/09/2022
531;"2a ""A""";1;1;1;CTT OLESA;CTT CASTELLDEFELS;47;90;25/09/2022
532;"2a ""A""";1;1;1;CTT CARDEDEU EIG;CTT VALLS DE TORROELLA;190;235;25/09/2022
533;"2a ""A""";1;1;1;TT TORELLÓ;TT PARETS;64;49;25/09/2022
534;"2a ""A""";1;1;1;TT L'HOSPITALET;CTT CASTELLGALÍ ''A'';34;224;25/09/2022
535;"2a ""A""";1;1;2;LLUÏSOS D'HORTA TT;CTT CASTELLGALÍ ''A'';33;224;16/10/2022
536;"2a ""A""";1;1;2;TT PARETS;TT L'HOSPITALET;49;34;16/10/2022
537;"2a ""A""";1;1;2;CTT VALLS DE TORROELLA;TT TORELLÓ;235;64;16/10/2022
538;"2a ""A""";1;1;2;CTT CASTELLDEFELS;CTT CARDEDEU EIG;90;190;16/10/2022
539;"2a ""A""";1;1;2;CTT VILAFRANCA;CTT OLESA;67;47;16/10/2022
540;"2a ""A""";1;1;2;CTT RODA DE TER;CETT ESPARREGUERA;209;178;16/10/2022
541;"2a ""A""";1;1;3;CETT ESPARREGUERA;LLUÏSOS D'HORTA TT;178;33;23/10/2022
542;"2a ""A""";1;1;3;CTT OLESA;CTT RODA DE TER;47;209;23/10/2022
